gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,14,1,1,0,0,1,0,0,0,0,0,1,1,55.5,767.55,0
0,1,1,0,72,1,1,1,0,1,1,1,1,1,2,1,0,109.75,7932.5,0
0,0,0,0,39,1,1,1,1,1,0,0,1,1,0,1,2,106.4,4040.65,0
1,0,1,1,47,0,0,0,1,1,1,0,1,1,2,1,1,60.0,2768.65,0
0,0,1,0,19,1,1,1,1,1,0,1,0,0,0,1,1,88.8,1672.35,0
1,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,2,85.2,474.8,1
1,0,0,0,13,0,0,0,0,0,0,0,0,1,0,1,2,35.1,446.1,1
1,0,0,0,17,1,1,1,0,0,1,0,0,0,0,0,0,80.05,1345.65,0
0,1,1,0,34,1,1,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0
1,0,0,0,42,1,0,0,0,1,0,0,0,0,0,1,2,49.55,2077.95,0
0,0,1,0,5,1,1,1,0,1,0,0,0,0,0,1,2,81.3,416.3,1
1,0,1,1,71,1,1,2,0,0,0,0,0,0,2,0,1,23.9,1663.5,0
0,1,1,0,19,1,0,0,1,0,1,0,1,0,0,0,0,66.4,1286.05,0
1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,1,2,19.6,35.85,1
0,0,0,0,57,1,0,2,0,0,0,0,0,0,2,0,1,18.8,1094.35,0
0,0,1,0,72,1,1,1,0,1,1,1,1,1,2,1,2,108.4,7719.5,0
1,0,0,0,6,1,0,1,0,1,0,0,0,1,0,1,3,85.95,514.6,0
1,0,1,1,17,1,1,1,0,0,0,0,0,1,0,1,2,85.45,1451.6,1
0,0,1,0,61,1,1,0,0,1,1,0,1,1,2,0,0,80.9,4932.5,0
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1
0,0,1,1,48,1,1,1,1,1,1,1,1,1,2,0,1,111.8,5443.65,0
0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,1,1,20.6,330.25,0
0,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,2,85.05,746.5,1
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1
0,0,0,0,65,1,1,1,0,1,1,0,1,1,2,0,1,105.1,6631.85,0
1,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,1,115.15,8250.0,0
0,0,1,0,60,1,0,0,1,0,0,0,1,0,1,1,3,59.8,3561.15,0
1,0,1,0,69,1,1,2,0,0,0,0,0,0,1,1,2,26.3,1763.55,0
1,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0
1,0,0,0,22,1,0,2,0,0,0,0,0,0,0,1,3,20.05,470.2,0
0,0,1,1,66,1,1,0,0,1,1,0,1,1,2,0,0,79.85,5234.95,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1
1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,79.35,79.35,1
0,0,1,1,34,1,1,1,0,0,1,0,0,1,0,1,1,90.05,3097.0,0
1,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,0,24.45,1709.1,0
0,0,1,1,31,0,0,0,1,0,1,1,1,1,1,0,2,59.95,1848.8,0
0,0,0,1,30,1,1,2,0,0,0,0,0,0,1,0,0,25.35,723.3,0
1,0,0,0,9,1,0,1,0,0,0,0,1,1,0,1,0,90.8,809.75,1
0,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1
0,1,1,0,19,0,0,0,0,1,1,0,0,0,0,1,1,34.3,577.15,0
1,0,1,0,65,1,1,1,1,0,1,0,1,1,0,1,2,105.05,6914.95,0
1,0,1,1,30,1,0,2,0,0,0,0,0,0,2,0,3,19.3,602.9,0
0,0,0,0,6,1,0,2,0,0,0,0,0,0,1,0,3,19.15,124.4,0
1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,2,51.4,96.8,0
0,0,1,1,53,1,1,0,1,0,0,1,0,1,0,0,2,71.85,3827.9,0
0,1,1,0,7,1,1,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0
1,0,1,1,61,1,0,0,1,0,0,0,0,0,1,1,0,49.7,2961.4,0
0,1,0,0,70,0,0,0,0,0,0,0,1,1,1,1,2,45.25,3264.45,1
1,0,0,0,13,1,1,0,1,0,1,0,1,1,0,1,2,78.75,995.35,0
0,1,1,0,35,1,1,1,0,0,1,0,0,0,1,1,0,81.6,2815.25,0
1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0
1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1
1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0
1,0,0,0,62,1,1,1,0,0,0,0,1,1,1,1,0,94.0,5757.2,0
0,0,1,1,72,1,1,1,1,1,1,1,0,1,2,0,1,103.95,7517.7,0
0,0,1,0,63,1,0,2,0,0,0,0,0,0,2,1,0,19.95,1234.8,0
0,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1
1,1,0,0,35,1,1,1,1,1,1,1,1,1,1,1,0,110.8,3836.3,0
0,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1
0,0,1,0,62,1,1,1,1,1,0,0,0,1,1,0,2,96.1,6001.45,0
1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0
1,0,0,0,55,1,0,0,1,0,0,0,0,0,0,1,1,50.55,2832.75,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0
1,0,1,1,17,1,1,1,0,0,1,0,1,0,0,0,2,88.25,1460.65,1
1,0,0,0,61,1,0,2,0,0,0,0,0,0,1,0,0,19.45,1336.35,0
1,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,89.3,6388.65,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1
0,0,0,0,35,1,0,2,0,0,0,0,0,0,2,0,3,19.25,677.9,0
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0
1,0,0,0,21,1,1,1,0,0,0,0,1,1,0,1,2,97.35,2119.5,1
1,0,1,0,47,1,0,2,0,0,0,0,0,0,2,0,0,19.65,921.55,0
1,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,3,20.85,72.0,0
0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,3,19.65,68.35,0
0,1,1,0,44,1,0,2,0,0,0,0,0,0,2,1,1,19.35,847.25,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0
1,0,1,1,44,1,1,1,0,1,1,0,0,1,1,0,2,94.4,4295.35,0
0,0,1,1,5,1,1,2,0,0,0,0,0,0,0,1,0,25.9,135.0,1
0,0,0,0,24,1,1,0,1,0,0,0,0,0,0,1,0,55.65,1400.55,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1
1,0,0,0,18,1,0,1,1,0,0,0,0,0,0,1,2,75.4,1380.4,0
1,0,0,0,10,1,1,1,0,0,1,0,1,1,0,1,2,100.6,1060.2,1
1,0,1,0,65,1,0,0,1,1,1,0,0,1,2,0,0,71.0,4386.2,0
1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,86.0,86.0,1
1,0,0,0,53,1,1,1,1,0,1,0,1,1,1,1,1,106.95,5785.5,1
0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,0,3,21.2,52.05,0
0,0,1,0,33,1,0,0,1,1,0,1,0,0,2,1,3,61.05,2018.4,0
0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,2,29.6,79.45,1
1,0,0,0,34,1,0,0,1,0,1,1,1,1,1,1,0,79.95,2727.3,0
1,0,1,1,14,1,0,2,0,0,0,0,0,0,2,1,3,19.7,263.65,0
1,0,0,0,13,1,0,2,0,0,0,0,0,0,0,1,3,20.3,275.4,0
0,1,1,0,46,0,0,0,0,1,1,1,1,1,1,1,0,59.9,2816.65,1
0,0,1,1,23,1,1,2,0,0,0,0,0,0,1,0,3,24.35,538.5,0
1,0,1,1,47,1,0,2,0,0,0,0,0,0,2,0,3,19.75,948.9,0
0,0,0,1,17,1,0,0,1,0,0,0,0,0,0,1,3,50.3,846.8,0
1,0,1,1,49,1,1,1,0,0,0,0,1,1,0,1,2,95.6,4783.5,1
0,1,1,0,59,0,0,0,0,1,0,0,1,1,0,1,2,50.25,2997.45,0
1,0,0,0,69,1,1,0,1,0,1,1,1,1,2,1,1,85.35,5897.4,0
0,0,0,0,11,0,0,0,0,0,1,0,1,0,1,1,2,41.6,470.6,1
0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,1,3,51.65,524.5,0
0,0,1,1,12,1,1,2,0,0,0,0,0,0,2,1,0,24.0,269.65,0
0,0,0,0,45,1,1,1,0,1,0,0,1,1,0,1,1,100.85,4740.0,1
1,0,1,1,39,1,0,0,0,0,1,0,1,0,0,1,3,59.85,2341.5,0
0,1,1,0,71,1,1,2,0,0,0,0,0,0,2,0,1,25.45,1789.65,0
0,0,1,1,71,1,1,2,0,0,0,0,0,0,2,0,1,23.9,1626.4,0
1,0,1,1,33,1,1,2,0,0,0,0,0,0,1,0,1,24.15,800.3,0
0,1,0,0,67,1,1,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0
0,0,1,1,37,0,0,0,1,1,1,0,0,0,0,0,0,40.2,1448.8,1
0,0,1,1,49,1,1,1,0,0,0,0,1,0,0,0,2,84.5,4254.85,1
1,0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,3,50.85,466.6,0
0,0,1,0,52,1,1,1,1,0,1,1,0,0,2,1,1,91.6,4627.8,0
1,0,0,0,70,1,1,1,0,1,0,0,1,1,1,0,2,98.9,6838.6,0
0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,85.0,85.0,0
1,1,0,0,14,1,1,1,0,1,0,0,0,0,0,1,2,78.95,1101.85,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.2,20.2,1
1,0,0,0,52,1,1,1,0,1,0,0,0,0,1,1,3,80.2,4297.6,0
0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,3,60.9,414.1,0
0,0,1,0,7,0,0,0,1,1,0,0,0,0,0,0,3,34.2,256.6,0
1,1,0,0,47,1,1,1,0,1,1,0,0,0,0,1,0,85.2,3969.35,1
1,0,0,0,26,1,0,1,1,0,1,1,0,0,1,1,1,87.15,2274.1,0
0,0,1,1,25,1,0,0,1,0,0,1,0,0,0,0,2,54.3,1296.8,0
0,0,0,0,69,1,0,2,0,0,0,0,0,0,2,1,3,19.1,1268.85,0
1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,1,1,112.75,8192.6,0
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,3,19.95,59.25,0
0,0,1,1,59,1,0,2,0,0,0,0,0,0,2,0,3,19.5,1147.85,0
0,0,0,0,67,1,0,0,1,0,1,0,0,1,2,0,0,65.55,4361.55,0
1,1,0,0,26,1,0,1,0,0,0,0,0,1,0,1,2,78.8,2006.1,0
1,0,0,0,27,1,0,0,0,1,1,1,1,1,1,0,3,78.2,2078.95,0
0,0,1,1,72,1,1,1,1,0,1,0,1,1,2,0,0,105.25,7609.75,0
1,0,0,0,6,1,0,1,0,0,1,1,0,1,0,1,2,89.25,487.05,0
0,0,1,1,62,1,0,2,0,0,0,0,0,0,2,0,1,20.65,1218.45,0
0,0,0,0,20,1,1,0,0,1,0,1,1,0,1,1,2,68.7,1416.2,0
0,0,0,0,6,1,0,0,1,0,1,1,1,1,0,0,1,78.65,483.3,0
0,0,0,0,51,1,1,2,0,0,0,0,0,0,2,0,3,24.75,1234.6,0
1,0,1,1,61,1,0,2,0,0,0,0,0,0,2,0,1,19.75,1311.6,0
0,1,1,0,62,1,1,1,1,1,1,0,0,0,0,1,2,89.1,5618.3,0
1,0,0,0,72,1,1,1,1,0,0,1,0,0,2,1,0,84.7,6185.15,0
0,1,1,0,13,1,0,1,0,1,1,0,1,1,0,1,2,98.0,1237.85,1
0,0,1,0,5,1,0,1,0,0,1,0,1,1,0,1,2,94.45,498.1,1
0,1,0,0,3,1,1,1,0,1,1,0,1,1,0,1,2,105.0,294.45,1
1,1,1,0,26,1,1,1,0,1,1,0,0,1,0,1,2,93.85,2381.55,1
0,1,0,0,13,1,0,0,0,1,0,0,1,0,0,1,2,59.9,788.35,0
1,0,1,1,38,1,0,2,0,0,0,0,0,0,2,1,3,19.95,756.4,0
1,1,1,0,8,1,1,1,0,0,0,0,0,1,0,1,2,84.0,613.4,1
0,1,1,1,34,1,1,1,0,1,1,1,1,1,0,1,2,108.9,3625.2,0
0,0,0,0,18,0,0,0,1,0,1,0,0,0,0,0,3,33.6,550.35,0
0,0,1,1,56,1,0,1,0,1,1,1,0,0,1,1,3,85.85,4793.8,0
1,0,0,0,36,0,0,0,0,1,0,1,0,0,0,1,0,34.85,1267.2,0
1,0,1,0,9,0,0,0,0,0,1,0,1,1,0,1,2,48.75,442.2,1
0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,2,84.85,84.85,1
0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,3,56.65,654.85,1
1,1,1,1,57,1,0,1,0,1,1,1,1,0,0,1,1,95.3,5567.45,0
1,0,0,0,42,1,0,0,1,1,1,1,0,1,1,0,1,73.9,3160.55,1
1,0,1,1,33,1,1,2,0,0,0,0,0,0,2,1,3,24.5,740.3,1
0,0,1,0,70,1,0,1,1,1,0,1,0,0,2,0,0,84.6,5706.2,0
1,0,0,0,68,0,0,0,0,1,0,1,0,1,0,0,2,44.95,3085.35,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0
1,0,0,0,37,1,1,1,0,0,0,1,1,1,0,0,1,100.3,3541.4,0
1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,1,3,25.45,84.2,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,50.7,50.7,0
0,0,0,0,20,0,0,0,1,1,1,1,1,0,0,1,1,55.0,1165.55,0
0,0,1,1,72,1,0,0,1,1,0,1,1,0,2,0,0,68.4,4855.35,0
1,0,0,0,31,1,1,1,0,0,1,0,0,1,0,1,2,89.9,2806.9,1
0,1,1,0,18,1,0,1,0,0,0,0,0,1,0,0,2,78.55,1422.65,1
0,0,1,0,11,1,0,0,0,0,0,0,1,0,0,1,0,55.05,608.15,0
1,0,1,1,33,1,0,2,0,0,0,0,0,0,2,0,1,19.8,641.35,0
1,1,0,0,62,1,1,1,0,0,0,0,1,0,1,0,2,84.45,4959.15,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,35.9,35.9,0
0,0,1,0,16,1,0,1,1,1,0,0,0,0,0,0,0,80.75,1321.3,0
0,0,1,1,22,1,1,0,0,0,1,1,1,1,1,1,3,78.65,1663.75,0
1,0,1,1,49,1,0,0,1,0,1,1,0,0,0,0,0,61.75,3024.15,0
0,0,1,1,36,1,0,0,1,0,1,0,0,1,1,1,1,63.7,2188.5,0
0,0,1,0,42,1,1,1,0,1,1,1,0,1,0,1,2,99.45,4138.05,1
0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1
1,0,0,0,12,1,1,0,0,0,0,1,1,1,1,0,3,74.05,872.65,1
1,0,0,0,31,1,0,1,1,0,1,1,0,0,0,0,2,87.6,2724.25,0
0,0,1,0,5,1,1,1,1,0,0,0,0,1,0,1,2,89.15,413.25,0
0,0,1,1,66,1,0,2,0,0,0,0,0,0,2,0,1,20.0,1374.2,0
1,1,0,0,15,1,1,0,0,0,0,1,0,0,0,0,1,55.0,757.1,1
0,0,0,0,64,1,1,1,0,1,1,0,1,1,2,1,0,104.4,6692.65,0
0,0,1,1,10,1,0,2,0,0,0,0,0,0,0,1,1,20.05,218.5,0
0,0,1,1,7,1,0,1,0,1,0,1,1,0,0,1,2,89.75,608.8,1
0,0,0,0,29,0,0,0,0,1,0,1,0,0,0,0,2,34.3,1004.75,0
0,0,0,0,57,1,0,2,0,0,0,0,0,0,2,0,0,20.65,1125.6,0
1,0,0,0,46,1,1,1,1,1,0,0,0,0,0,0,3,84.25,3847.6,0
0,0,0,0,53,1,0,2,0,0,0,0,0,0,2,0,0,19.65,978.0,0
1,0,0,0,17,1,0,0,1,1,0,1,1,1,1,0,1,79.85,1387.35,0
1,0,1,1,38,1,0,2,0,0,0,0,0,0,2,1,3,20.2,746.05,0
0,0,0,0,15,1,0,2,0,0,0,0,0,0,1,0,3,19.8,304.6,0
1,0,0,0,22,0,0,0,0,1,0,0,1,1,0,1,2,50.35,1098.85,0
0,0,1,0,14,1,1,1,0,0,0,0,0,1,0,1,2,85.15,1139.2,1
1,0,1,0,57,1,1,0,0,1,1,1,1,0,1,0,0,74.6,4368.95,0
0,1,0,0,11,1,0,1,0,0,0,0,0,1,0,1,1,79.15,827.7,0
1,0,1,1,1,1,0,2,0,0,0,0,0,0,2,0,3,20.35,20.35,0
0,0,1,1,12,1,0,2,0,0,0,0,0,0,2,0,0,21.05,262.05,0
0,1,1,0,3,1,1,1,0,0,0,0,1,1,0,1,2,94.6,279.55,1
0,0,0,1,36,1,0,1,0,1,0,0,1,1,0,1,2,94.7,3512.5,0
0,0,0,0,16,1,0,1,1,0,0,0,1,1,0,1,2,94.25,1483.25,1
0,0,1,1,65,1,1,0,1,1,1,0,0,1,1,0,1,72.45,4653.85,1
0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,2,74.95,151.75,0
1,0,0,0,42,1,1,1,1,0,1,0,1,1,0,1,2,105.2,4400.75,1
0,0,1,1,72,1,0,1,1,1,1,1,1,1,2,0,0,111.95,8033.1,0
0,0,0,0,62,1,0,2,0,0,0,0,0,0,2,0,0,19.85,1253.65,0
1,0,0,0,6,1,1,1,0,1,0,0,1,0,0,1,2,89.75,552.65,0
0,0,1,0,48,1,0,2,0,0,0,0,0,0,2,1,3,20.05,1036.0,0
0,0,0,0,35,1,1,1,1,0,1,1,1,1,2,1,2,108.95,4025.5,0
0,0,0,1,52,1,0,2,0,0,0,0,0,0,1,0,1,19.65,928.4,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0
0,0,1,0,6,1,1,1,0,0,0,0,1,0,0,1,2,82.85,460.25,1
1,0,1,0,71,1,1,0,1,1,1,1,1,1,2,0,1,93.2,6506.15,0
1,0,1,1,67,1,0,1,1,1,1,0,0,0,1,0,0,84.8,5598.3,0
0,1,0,0,60,1,1,0,1,1,0,0,0,1,1,1,2,71.75,4374.55,0
0,0,1,1,23,0,0,0,0,0,0,1,0,0,0,1,0,30.35,678.75,0
0,0,0,1,39,0,0,0,0,0,1,1,1,1,1,0,0,54.85,2191.7,0
0,0,1,1,15,1,0,2,0,0,0,0,0,0,1,1,3,19.5,239.75,0
0,1,1,0,53,1,1,1,0,1,1,0,1,1,0,1,2,103.85,5485.5,1
0,0,1,1,24,1,1,2,0,0,0,0,0,0,2,0,3,24.2,609.05,0
1,0,1,1,37,1,0,2,0,0,0,0,0,0,0,0,2,19.35,683.75,0
1,0,1,1,5,1,0,1,0,1,0,0,0,1,0,1,2,83.6,404.2,1
1,1,1,0,50,1,1,1,0,0,0,1,1,1,1,1,2,100.65,5189.75,0
1,0,0,0,54,1,0,1,0,0,1,0,1,1,1,1,1,94.1,5060.9,0
1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,1,2,74.55,233.65,0
0,0,0,0,68,1,1,1,0,1,1,1,1,1,1,0,2,108.45,7176.55,1
0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,2,56.15,291.45,0
0,0,0,0,33,1,0,2,0,0,0,0,0,0,2,0,3,20.35,689.75,0
1,0,0,0,41,1,1,0,0,1,1,0,1,1,1,1,2,80.55,3263.9,0
1,0,1,1,34,0,0,0,1,0,1,1,1,1,1,0,3,61.25,1993.2,0
1,0,1,1,13,1,0,2,0,0,0,0,0,0,0,1,3,20.45,254.5,0
1,0,0,0,20,1,0,2,0,0,0,0,0,0,0,1,1,18.9,347.65,0
1,1,0,0,51,1,0,2,0,0,0,0,0,0,2,0,1,19.6,967.9,0
1,0,1,0,3,1,1,1,0,1,0,0,0,1,0,1,1,91.5,242.95,1
1,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0
1,0,0,0,13,1,0,2,0,0,0,0,0,0,0,0,1,19.45,232.1,0
0,0,1,1,35,1,1,2,0,0,0,0,0,0,2,0,0,25.45,809.25,0
0,0,1,0,12,1,0,1,1,0,0,1,0,0,0,0,0,80.85,866.45,1
0,0,0,0,4,1,0,1,1,1,0,1,0,1,0,1,3,94.9,360.55,0
1,0,0,0,43,0,0,0,0,0,1,0,1,1,0,1,0,49.05,2076.2,1
1,1,1,1,12,0,0,0,0,0,0,1,0,0,0,1,3,29.3,355.9,0
0,1,1,0,68,1,1,1,0,1,1,0,1,1,0,1,2,105.3,7299.65,1
0,1,0,0,25,1,1,1,0,1,0,0,1,0,0,1,2,88.95,2291.2,1
1,0,0,0,7,1,0,2,0,0,0,0,0,0,1,0,3,20.25,129.15,0
0,1,1,0,66,1,1,1,0,1,1,1,1,1,1,1,2,110.85,7491.75,1
1,0,1,0,53,1,0,1,1,1,1,1,1,1,1,0,2,110.5,5835.5,0
0,1,0,0,63,1,1,1,1,1,1,0,1,1,0,1,0,109.4,7031.45,0
1,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,0,114.2,7723.9,1
0,1,1,0,27,0,0,0,0,0,0,0,0,1,0,0,0,36.5,1032.0,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,1
1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,3,19.95,109.6,0
1,1,1,0,37,1,0,2,0,0,0,0,0,0,1,0,3,19.6,727.8,0
0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,3,40.15,130.75,1
1,0,0,1,12,1,1,1,0,0,0,0,0,0,0,1,2,76.6,893.0,0
1,0,1,1,38,1,0,2,0,0,0,0,0,0,1,0,1,19.6,763.1,0
1,0,0,0,9,1,0,1,0,0,1,0,0,1,0,1,1,85.3,781.4,0
0,0,1,0,13,1,1,0,1,0,0,0,0,1,0,1,2,65.85,902.25,0
0,1,1,0,29,1,1,1,0,0,0,0,1,1,0,1,2,94.45,2653.65,1
1,0,1,1,47,1,0,2,0,0,0,0,0,0,2,0,1,20.05,1016.7,0
0,0,1,0,61,1,1,1,1,0,1,1,1,0,0,0,0,99.4,5943.65,0
0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,0,3,20.0,275.7,0
1,0,1,1,41,1,0,0,1,1,0,1,1,1,2,0,2,78.45,3126.45,0
1,0,0,1,43,1,1,2,0,0,0,0,0,0,2,1,2,25.1,1070.15,0
1,0,1,1,36,1,1,1,0,1,1,0,1,0,0,1,0,97.35,3457.9,1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,1,2,55.0,340.4,0
1,0,0,0,58,1,1,0,1,1,1,1,0,0,1,1,1,71.1,4299.2,0
0,0,0,0,19,1,0,0,0,0,0,1,1,0,0,1,1,61.55,1093.2,0
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,521.9,0
1,0,0,0,39,0,0,0,1,1,0,1,0,0,1,1,0,40.3,1630.4,0
1,1,0,0,8,1,0,1,0,1,0,0,1,0,0,1,2,87.1,713.6,0
1,0,0,1,26,1,1,0,0,0,0,0,0,0,0,1,3,49.5,1265.65,0
1,1,0,0,53,1,0,1,0,1,0,0,0,0,0,1,1,73.8,4003.85,0
1,0,1,1,70,1,0,2,0,0,0,0,0,0,2,1,3,19.2,1401.4,0
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,45.3,45.3,1
0,0,0,0,59,1,1,2,0,0,0,0,0,0,2,0,3,25.0,1510.5,0
0,0,0,0,2,1,0,1,0,0,1,0,1,1,0,0,2,94.95,178.1,1
0,0,0,0,7,0,0,0,1,0,1,0,0,0,1,0,3,35.3,264.8,0
1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,1
0,0,1,1,59,1,0,0,0,1,1,1,1,1,1,0,1,76.75,4541.9,0
0,0,1,1,61,1,1,0,0,0,1,1,1,1,2,1,0,81.0,4976.15,0
0,0,1,1,72,1,1,1,1,0,1,0,1,1,2,1,0,105.55,7542.25,0
1,0,1,1,13,1,0,2,0,0,0,0,0,0,0,0,3,18.8,251.25,0
1,0,1,1,64,1,1,2,0,0,0,0,0,0,1,0,3,24.9,1595.5,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,23.45,23.45,1
1,0,0,0,10,1,0,0,0,1,0,1,0,1,1,0,3,64.9,685.55,0
1,0,1,1,65,1,0,0,1,1,1,0,0,0,1,0,0,61.35,3874.1,0
1,0,1,0,62,1,1,1,1,1,1,1,1,1,2,0,3,113.95,6891.4,0
1,0,1,0,55,1,1,0,1,1,1,1,1,1,1,1,2,90.15,4916.95,0
1,0,1,0,25,1,1,0,0,1,0,0,0,0,0,0,2,54.1,1373.0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,29.7,29.7,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,49.8,49.8,0
1,0,1,0,59,1,1,1,0,1,0,0,1,1,0,0,2,101.1,6039.9,1
0,1,1,1,64,1,1,2,0,0,0,0,0,0,2,1,0,24.4,1548.65,0
0,0,1,0,36,1,1,1,0,0,0,0,1,1,0,1,0,95.0,3440.25,0
1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,3,50.65,151.3,1
0,0,1,0,61,1,1,0,1,0,1,0,0,1,2,1,3,69.9,4226.7,0
0,0,0,1,26,0,0,0,0,1,0,0,1,0,1,1,0,39.95,1023.75,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,55.4,55.4,1
1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,2,90.6,90.6,1
0,0,1,1,68,1,0,1,1,1,1,0,1,1,2,1,1,103.25,7074.4,0
0,1,1,0,2,1,1,1,0,0,0,0,1,0,0,1,3,86.85,156.35,1
1,0,1,0,72,1,1,1,1,1,1,1,0,0,2,1,0,94.25,6849.75,0
1,0,1,0,71,0,0,0,0,0,1,1,0,1,2,1,2,47.05,3263.6,0
0,0,0,0,57,1,0,2,0,0,0,0,0,0,2,0,1,20.55,1252.85,0
0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,3,19.65,67.55,0
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.2,70.2,0
0,0,1,1,72,1,1,0,1,1,1,1,0,1,2,0,1,81.0,5750.0,0
0,0,1,1,21,1,1,0,1,0,0,0,1,1,1,1,0,75.9,1549.75,0
1,0,1,1,71,1,1,2,0,0,0,0,0,0,2,0,0,24.7,1810.55,0
1,1,1,0,29,1,1,1,0,0,1,0,1,1,0,1,0,99.05,2952.85,1
1,1,0,0,69,1,1,1,1,0,1,1,1,1,2,0,1,110.25,7467.55,0
1,0,1,0,64,1,1,0,1,0,1,1,1,1,2,1,1,85.0,5484.4,0
0,0,0,0,16,1,0,2,0,0,0,0,0,0,0,0,1,19.75,294.9,0
